11111,1426.8864,-2497.1648,23.3797,315.3093,0.0000,269.7591
11111,1384.8903,-2496.9875,66.1774,313.5904,0.0000,269.7591
11111,1343.8188,-2496.7952,109.3410,313.5904,0.0000,269.7591
11111,1303.0612,-2496.6526,152.1940,313.5904,0.0000,269.7591
11111,1252.4650,-2495.5837,172.1331,3.4377,0.0000,268.0403
1632,1426.3339,-2497.2019,25.2624,315.3093,0.8594,271.4781
1632,1434.0632,-2497.0234,23.7869,335.9358,0.8594,271.4781
1632,1442.2400,-2496.9316,25.5798,1.7189,1.7189,271.4781
1632,1447.8456,-2496.7908,30.2580,30.0803,0.0000,271.4781
4023,1496.6951,-2611.7095,24.2781,0.0000,0.0000,0.0000
1632,1521.6614,-2624.2476,15.1470,19.7670,0.0000,179.5182
1632,1521.5396,-2627.9275,20.5587,42.9718,0.0000,179.5182
1633,1521.5065,-2629.0671,27.4390,69.6144,0.0000,181.2370
1633,1521.4144,-2628.7585,33.6472,85.0842,4.2972,181.2370
1696,1492.8369,-2597.0437,35.9572,0.0000,0.0000,0.0000
1696,1498.2075,-2597.0518,35.9572,0.0000,0.0000,0.0000
13590,1780.0720,-2520.6892,13.8227,0.0000,0.0000,93.5746
12956,1729.3098,-2483.9460,15.9329,0.0000,0.0000,0.0000
3287,2045.6914,-2596.6194,17.2359,0.0000,0.0000,0.0000
3287,2051.9907,-2596.5471,17.0911,0.0000,0.0000,0.0000
6928,1976.7775,-2634.5837,14.4132,0.0000,0.0000,0.0000
5126,2124.8418,-2549.4048,27.6712,0.0000,0.0000,179.6225
13593,2034.4865,-2599.0085,13.5647,14.6104,0.0000,269.7591
3426,1629.6284,-2445.1775,13.2959,0.0000,0.0000,182.9559
1632,1656.1104,-2543.0635,18.3440,24.9237,0.0000,90.2409
16776,1481.3427,-2601.0891,36.7008,0.0000,0.8594,52.3215
13593,2061.3398,-2597.9016,13.4081,10.3132,0.0000,89.2777
1632,1878.9061,-2543.0371,18.6032,34.3775,0.0000,271.4780
1632,1888.6827,-2543.1458,18.7771,34.3775,0.0000,92.7152
13592,1409.4922,-2593.0117,21.6425,274.0564,0.0000,354.8434
13592,1408.3781,-2593.4358,28.7675,274.0564,0.0000,354.8434
13592,1407.3538,-2593.8059,35.3425,274.0564,0.0000,354.8434
13592,1406.2087,-2594.2056,42.5964,274.0564,0.0000,354.8434
13592,1405.1012,-2594.6135,49.8590,274.0564,0.0000,354.8434
13592,1403.9801,-2595.0313,57.1115,274.0564,0.0000,354.8434
1655,1394.8033,-2603.2500,66.8318,358.2811,85.9437,84.2248
9241,1377.6155,-2593.7058,61.1308,0.0000,0.0000,0.0000
1632,1415.9493,-2601.7278,14.1970,10.3132,29.2208,127.1967
18450,1827.5482,-2381.7698,24.2228,0.8594,18.0482,290.3857
18450,1801.2488,-2312.2051,48.4443,0.8594,18.0482,290.3857
8420,1754.5964,-2267.7273,61.2594,0.0000,0.0000,110.0078
1655,1752.6357,-2308.7371,63.1154,11.1727,0.0000,171.7832
3749,1786.8469,-2274.8413,66.7194,0.0000,0.0000,19.7670
17565,1686.7581,-2594.6494,15.0556,0.0000,0.0000,269.7591
13640,1765.0620,-2235.1028,61.9312,0.0000,0.0000,21.4859
13640,1744.0219,-2243.5769,62.2312,0.0000,0.0000,21.4859
8420,1698.6826,-2288.0735,61.0652,0.0000,0.0000,289.5261
13647,1698.9702,-2285.4363,61.0378,0.0000,0.0000,20.6265
13648,1735.0952,-2272.0552,61.0319,0.0000,0.0000,110.0079
16304,1661.4893,-2274.0464,66.0802,0.0000,0.0000,0.0000
13638,1711.5342,-2316.4524,63.5642,0.0000,0.0000,109.1485
13636,1706.5358,-2254.1160,63.3222,0.0000,0.0000,19.0114
9241,1377.7820,-2569.3269,61.1427,0.0000,0.0000,180.3776
11395,1378.5243,-2556.5215,69.8165,0.0000,0.0000,0.0000
1632,1648.7120,-2543.2063,18.4282,24.9237,0.0000,268.8997
982,1366.7220,-2589.8557,62.6425,0.0000,0.0000,0.0000
982,1366.7361,-2589.8643,63.8174,0.0000,180.3775,0.0000
1634,2069.8381,-2669.7764,13.4044,0.0000,0.0000,333.3575
6873,1480.5852,-2650.3755,-71.8370,0.0000,0.0000,89.2774
1634,1477.2397,-2622.6929,36.9723,14.6104,0.0000,104.8513
1634,1472.5040,-2623.8879,42.9320,36.0963,0.0000,104.8513
1634,1469.8650,-2624.4973,50.5999,54.1445,0.0000,104.8513
1633,1469.9115,-2624.6479,59.0704,76.4899,0.0000,98.7312
4874,1506.5398,-2647.9612,71.3241,0.0000,0.0000,179.5182
5822,1455.6718,-2654.4487,77.6688,0.0000,0.0000,183.9195
5130,1460.0166,-2636.4358,66.6083,0.0000,0.0000,41.2530
1632,1500.5956,-2632.8254,64.1694,28.3614,0.0000,269.7591
13592,1819.9015,-2574.5352,22.0925,0.0001,1.7189,99.6946
13592,1813.1265,-2574.6609,22.0675,0.0001,1.7189,99.6946
13592,1806.3298,-2574.7683,22.0175,0.0001,1.7189,99.6946
13592,1799.5603,-2574.9287,22.0175,0.0001,1.7189,99.6946
13592,1792.2646,-2575.0603,21.9925,0.0001,1.7189,99.6946
13592,1784.8563,-2575.2151,21.9425,0.0001,1.7189,99.6946
1655,1780.4288,-2570.0522,14.3720,10.3132,0.0000,3.4378
1634,1402.6847,-2660.9553,13.5250,0.0000,0.0000,340.2330
1634,1347.7880,-2551.6384,13.4223,0.0000,0.0000,271.4780
1655,1994.1520,-2494.0068,14.4642,10.3132,0.0000,268.0403
1655,2000.0996,-2494.2261,20.5966,35.2369,0.0000,268.0403
1655,2003.6462,-2494.3943,28.1032,48.9879,0.0000,268.0403
1655,2005.0548,-2494.4941,35.5448,63.5983,0.0000,268.0403
1655,2004.6226,-2494.5181,43.8596,77.3492,0.0000,268.0403
1655,2001.9056,-2494.4958,51.1968,97.1163,0.0000,268.0403
1655,1996.2144,-2494.3252,57.4748,121.1805,0.0000,268.0403
1655,1988.6832,-2493.8108,61.1651,140.9477,0.8594,265.4620
8391,1395.7748,-2431.3250,28.9601,0.0000,0.0000,282.6506
1655,1385.6543,-2424.4712,14.3048,8.5944,0.0000,90.2409
1655,1379.8706,-2424.4619,19.5930,30.0803,0.0000,90.2409
1655,1375.9878,-2424.4226,25.9121,41.2530,0.0000,90.2409
1655,1373.5939,-2424.4739,33.3081,57.5822,0.0000,90.2409
1655,1373.1646,-2424.4941,41.6484,71.3332,0.0000,90.2409
1655,1369.6245,-2460.2290,48.6771,13.7509,0.0000,191.6545
1655,1422.3533,-2402.3047,48.7021,13.7509,0.0000,282.7546
4726,1463.3341,-2396.3433,49.8039,0.0000,0.0000,0.0000
4727,1463.3159,-2396.3982,50.1277,0.0000,0.0000,0.0000
7979,1473.2761,-2546.4255,15.6338,0.0000,0.0000,90.2409
10948,1905.3707,-2250.6580,62.3934,0.0000,0.0000,89.2774
5001,1947.1947,-2290.4810,32.9187,80.7871,312.7310,133.2128
1633,1951.4948,-2272.3796,13.0586,354.8434,358.2811,357.4217
