8171,-1168.183716,1270.525146,4.007283,0,0,0
8344,-1192.343750,1403.642334,3.996467,0,0,-180.000020054
8355,-1255.313477,1394.377930,3.940066,0,0,0
8343,-1279.326538,1277.533813,3.939443,0,0,180.000020054
8355,-1343.212646,1303.181274,3.908589,0,0,0
8344,-1367.333984,1411.661499,3.915786,0,0,-180.000020054
8355,-1431.078247,1402.559814,3.896583,0,0,0
8355,-1431.064331,1264.948730,3.886671,0,0,0
8344,-1406.849731,1131.299683,3.911468,0,0,-720.000080214
8355,-1302.181152,1104.200439,3.877668,0,0,-78.7500123544
8344,-1200.430786,1147.044067,3.914166,0,0,-980.391063749
8171,-1168.195679,1204.422852,3.974361,0,0,0
979,-1152.438110,1408.599854,4.386685,0,0,96.9527669349
979,-1152.393921,1408.600464,5.294046,0,0,96.9527669349
979,-1152.392090,1408.617554,6.126408,0,0,96.9527669349
979,-1154.146729,1417.559570,4.386685,0,0,104.76504648
979,-1154.110107,1417.570190,5.294046,0,0,104.76504648
979,-1154.078247,1417.583252,6.123938,0,0,104.76504648
985,-1152.253906,1408.119507,4.879221,0,0,96.8754749283
985,-1152.410522,1409.237915,4.899797,0,0,96.8754749283
985,-1153.774658,1416.945557,4.902361,0,0,102.968823791
979,-1157.063721,1426.059448,4.386685,0,0,113.43676272
979,-1157.041260,1426.090698,5.294047,0,0,113.43676272
979,-1157.014282,1426.104736,6.126408,0,0,113.43676272
985,-1156.038208,1424.328613,4.906552,0,0,111.64054003
3666,-1151.730713,1404.122803,4.366533,0,0,0
3666,-1152.812866,1413.011108,4.260151,0,0,0
3666,-1155.197021,1422.036255,4.285151,0,0,0
3666,-1158.751465,1430.233276,4.253621,0,0,0
3666,-1157.138184,1426.415283,4.185151,0,0,0
3666,-1154.054077,1417.588501,4.210151,0,0,0
3666,-1152.355347,1409.042603,4.310151,0,0,0
979,-1161.325439,1433.935181,4.386685,0,0,123.82729505
979,-1161.334351,1433.939575,5.305217,0,0,123.82729505
979,-1161.332642,1433.927979,6.123765,0,0,123.82729505
985,-1159.593140,1431.317627,4.887956,0,0,122.890509054
3666,-1161.471191,1434.344971,4.293901,0,0,0
3666,-1163.745605,1437.714355,4.196866,0,0,0
979,-1166.626953,1441.366699,4.386688,0,0,127.265041825
