18450,2943.42749023,-792.51678467,9.44007874,0.00000000,0.00000000,0.00000000
18450,3107.52563477,-746.61791992,26.13960648,0.00000000,350.07495117,35.72961426
18450,2952.39845420,-792.51468034,9.45344956,0.19203839,-0.17874823,0.04555981
18450,2960.87341152,-792.49784043,9.49537524,0.37236177,-0.39716457,0.20753534
18450,2968.88776808,-792.45047450,9.56857562,0.54047785,-0.65955255,0.50518549
18450,2976.47692973,-792.35679214,9.67577051,0.69533779,-0.96997033,0.95858646
18450,2983.67630232,-792.20100294,9.81967976,0.83522430,-1.33189291,1.58778781
18450,2990.52129173,-791.96731648,10.00302319,0.95767406,-1.74776414,2.41158478
18450,2997.04730380,-791.63994234,10.22852062,1.05947536,-2.21844105,3.44586574
18450,3003.28974440,-791.20309010,10.49889189,1.13679309,-2.74256185,4.70155770
18450,3009.28401940,-790.64096935,10.81685683,1.18547433,-3.31591260,6.18230334
18450,3015.06553464,-789.93778967,11.18513527,1.20156820,-3.93092136,7.88215567
18450,3020.66969600,-789.07776065,11.60644703,1.18204381,-4.57645363,9.78373967
18450,3026.13190933,-788.04509185,12.08351195,1.12561208,-5.23808876,11.85743469
18450,3031.48758049,-786.82399288,12.61904985,1.03347258,-5.89899030,14.06208455
18450,3036.77211534,-785.39867331,13.21578057,0.90976088,-6.54133463,16.34747938
18450,3042.02091975,-783.75334272,13.87642393,0.76150874,-7.14807231,18.65840348
18450,3047.26939956,-781.87221070,14.60369976,0.59806088,-7.70465031,20.93956326
18450,3052.55296066,-779.73948683,15.40032789,0.43006784,-8.20030806,23.14041874
18450,3057.90700888,-777.33938069,16.26902815,0.26831021,-8.62869378,25.21898977
18450,3063.36695010,-774.65610187,17.21252038,0.12264153,-8.98776649,27.14406552
18450,3068.96819018,-771.67385995,18.23352439,0.00278307,-9.27914433,28.89597866
18450,3074.74613497,-768.37686451,19.33476002,-0.08989163,-9.50715668,30.46446726
18450,3080.73619034,-764.74932513,20.51894710,-0.14640740,-9.67784718,31.84956351
18450,3086.97387695,-760.77545166,21.78880501,359.83386230,352.18688965,33.05688477
18450,3093.49425624,-756.43945290,23.14705492,-0.14805483,-9.87496551,34.09689105
