11122,-2016.0571,50.173,1346.7199,0.0,-41.253,-90.0
11122,-2016.042,-81.868,1394.2099,0.0,1.7189,-90.0
11122,-2016.0561,152.716,1237.28,0.0,-52.426,-90.0
11122,-2016.0971,244.572,1117.8089,0.0,-52.426,-90.0
11122,-2016.1031,334.8599,998.551,0.0,-53.285,-90.0
11122,-2016.037,-231.609,1389.7449,0.0,1.7189,-90.0
8040,-2015.986,-346.757,1388.2239,0.0,0.0,90.0
970,-2008.7581,-306.8251,1388.01,0.0,0.0,0.0
970,-2023.313,-306.8341,1388.0169,0.0,0.0,-0.8591
8406,-2018.844,-383.5181,1392.984,0.0,0.0,0.0
13641,-2016.2811,378.1719,941.8289,0.0,63.5979,90.0
13641,-2016.4781,385.519,935.8939,0.0,56.7229,90.0
2918,-2019.1163,247.0401,1115.524,0.0,0.0,0.0
2918,-2014.8294,247.0433,1115.5198,0.0,0.0,0.0
2918,-2012.5741,247.0027,1115.5727,0.0,0.0,0.0
